Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Legal Classification_FI,Legal Classification_FIC,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets
SANTANDER SELECT YIELD PREMIUM FIC RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,20.977.663/0001-78,0.006999999999999999,50000,0.0,Eduardo Alves de Castro,1,47,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1679003962.45,2019-01-31 00:00:00,-306221118.02,-420863899.67,-213522964.79,1805485316.9,1877077478.36,1859557547.26,0.029474501538000002,0.059673899286000004,0.160313250102,0.000242578561,0.000205744975,0.001433749298,-0.002013096847,-0.004695346187,-0.0063361559570000005,-0.19992730807099998,-0.090220177328,-0.318935534831,0.056905325262000005,-0.09398271104499999,0.006437930187,94.0,2102252921.6720212
SANTANDER SÊNIOR FIC RENDA FIXA REFERENCIADO DI,02.543.811/0001-64,0.025,100,0.0,Eduardo Alves de Castro,0,247,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,918983103.07,2019-02-01 00:00:00,110355978.58,83834872.69,10350128.34,853767952.73,824573847.13,824050601.53,0.018658764802000002,0.037833162291,0.11068102907,0.00013529353,0.00011996645599999999,0.001280978079,-0.012828833583,-0.026536083180999998,-0.055968376989,-0.210743044807,-0.11206091432299999,-0.36856775586300006,0.046089588526,-0.115823448039,-0.043194290846,94.0,2102252921.6720212
SANTANDER SOVEREIGN CLASSE A FIC RENDA FIXA REFERENCIADO DI,12.518.192/0001-01,0.0025,10000,0.0,Eduardo Alves de Castro,0,89,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,84333310.46,2019-02-01 00:00:00,11901596.07,-85217789.93,-38955259.05,65728734.78,86460554.8,100490615.3,0.029716771099999997,0.060357641268,0.159570156228,2.5310959e-05,0.000266735977,0.001287336262,-0.0017708272850000002,-0.004011604204,-0.007079249831999999,-0.199685038509,-0.08953643534599999,-0.319678628706,0.057147594823999996,-0.093298969062,0.0056948363120000005,94.0,2102252921.6720212
SANTANDER SOVEREIGN CLASSE C FIC RENDA FIXA REFERENCIADO DI,10.424.371/0001-54,0.0015,1000000,0.0,Eduardo Alves de Castro,0,121,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,643793422.11,2019-02-01 00:00:00,167384528.96,264778965.86,321300865.55,568587842.06,477549338.82,443630249.22,0.030588890150000003,0.062241826397,0.163059415566,1.6487182e-05,6.798516e-05,0.0012622423199999998,-0.000898708235,-0.002127419075,-0.0035899904929999997,-0.19881291945899998,-0.08765225021699999,-0.316189369367,0.058019713874,-0.091414783933,0.009184095651,94.0,2102252921.6720212
SANTANDER SUPREMO FIC RENDA FIXA REFERENCIADO DI,02.423.569/0001-95,0.032,100,0.0,Eduardo Alves de Castro,0,249,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,860803058.1,2019-02-01 00:00:00,66990277.64,70934866.07,163556316.27,830501979.1,793680341.32,798593147.32,0.015741034437,0.031799008212,0.09928407484999999,9.3208484e-05,0.000100831624,0.001366482014,-0.015746563948,-0.032570237261,-0.067365331209,-0.213660775172,-0.11809506840299999,-0.379964710083,0.043171858161000005,-0.121857602119,-0.054591245065,94.0,2102252921.6720212
SANTANDER TARGET FI RENDA FIXA,12.442.384/0001-81,0.001,20000000,0.0,Eduardo Alves de Castro,0,96,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,90161205.8,2019-01-31 00:00:00,-166289783.18,-191140174.9,-251168187.02,176137380.16,217506458.09,252434291.38,0.031277789692,0.064025219968,0.167057988587,0.000137779257,0.00012081952999999999,0.001274233527,-0.000209808693,-0.000344025504,0.000408582528,-0.198124019917,-0.08586885664600001,-0.312190796346,0.058708613415000006,-0.08963139036199999,0.013182668671999999,94.0,2102252921.6720212
SANTANDER TÍTULOS PUBLICOS FIC RENDA FIXA REFERENCIADO DI,04.682.022/0001-30,0.003,300000,0.0,Eduardo Alves de Castro,0,207,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1514113725.33,2019-02-01 00:00:00,516554521.91,548574446.07,531880091.13,1107475064.96,1026658809.41,934912936.25,0.029867049578999997,0.060855585838,0.160892678176,1.1280393e-05,6.989186900000001e-05,0.0012926117600000001,-0.0016205488060000001,-0.0035136596339999998,-0.005756727883,-0.19953476002999998,-0.089038490776,-0.318356106757,0.057297873303,-0.09280102449199999,0.007017358261,94.0,2102252921.6720212
SANTANDER TOP BRASIL FI MULTIMERCADO,16.607.894/0001-12,0.001,20000000,0.0,Eduardo Alves de Castro,1,74,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,231617910.54,2019-01-31 00:00:00,-18461517.06,9275418.52,-93410908.4,263002509.23,242750255.63,225582818.14,0.035957121280000004,0.055678702054,0.174847580172,0.004513878352,0.007316983458000001,0.015109147844999999,0.0044695228949999995,-0.008690543418,0.008198174112,-0.193444688329,-0.09421537456,-0.304401204762,0.063387945004,-0.097977908276,0.020972260256,94.0,2102252921.6720212
SANTANDER TOP FIC CAMBIAL,02.498.204/0001-20,0.01,50000,0.0,Eduardo Alves de Castro,1,241,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,52387414.82,2019-01-31 00:00:00,-22173353.97,6726153.02,726331.25,67745330.63,59984381.96,49702860.09,-0.017813653004,0.169605986071,0.18518849379,0.149365032105,0.150188996952,0.137074319857,-0.049301251389,0.10523674059799999,0.018539087731,-0.247215462612,0.019711909457,-0.29406029114300003,0.00961717072,0.015949375741,0.031313173875,94.0,2102252921.6720212
SANTANDER TOP FIC RENDA FIXA,08.762.930/0001-94,0.04,1,0.0,Eduardo Alves de Castro,0,140,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,62403275.64,2019-01-31 00:00:00,-4962886.15,-10265910.99,-29470133.03,64461121.51,66724741.25,72416634.93,0.01070266439,0.022617289587,0.078065166199,0.000250135842,0.000200016033,0.0013032142360000002,-0.020784933995,-0.041751955885000004,-0.088584239861,-0.218699145219,-0.12727678702700002,-0.40118361873499997,0.038133488114,-0.13103932074299998,-0.075810153717,94.0,2102252921.6720212
SANTANDER TOTAL II FIC MULTIMERCADO,05.344.620/0001-61,0.012,25000,0.2,Eduardo Alves de Castro,1,187,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47587839.94,2019-01-31 00:00:00,-23766102.62,-54562108.96,-87085049.79,57077510.88,72707514.64,95075461.19,0.032896881009,-0.017993756934000002,0.11300994551600001,0.011243378515,0.031104301581,0.038643206395,0.001409282624,-0.082363002406,-0.053639460543000006,-0.196504928599,-0.167887833548,-0.36623883941700003,0.060327704733000004,-0.17165036726400001,-0.0408653744,94.0,2102252921.6720212
SANTANDER TOTAL PLUS FIC MULTIMERCADO,02.376.823/0001-41,0.015,10000,0.2,Eduardo Alves de Castro,1,250,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,58150224.6,2019-01-31 00:00:00,-13249694.04,-22301063.26,507437.01,64545568.58,69629000.73,74735666.2,0.031598264286,-0.017074674444,0.106640157514,0.011252522378,0.030310331622999998,0.037828998576,0.000110665901,-0.08144391991599999,-0.060009248546,-0.19780354532299999,-0.166968751058,-0.37260862742,0.059029088009999994,-0.17073128477400001,-0.04723516240200001,94.0,2102252921.6720212
SANTANDER VALE 2 FI AÇÕES,08.828.789/0001-85,0.04,100,0.0,Eduardo Alves de Castro,4,138,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38675228.52,2019-01-31 00:00:00,-5759919.08,-8738282.95,-14225800.94,49131684.64,48144669.9,42077567.03,-0.16883398598500002,0.078077363949,0.32546208613600003,0.498244626092,0.420170537447,0.392797563809,-0.20032158437,0.013708118476,0.158812680077,-0.398235795594,-0.07181671266600001,-0.153786698797,-0.141403162262,-0.075579246382,0.171586766221,94.0,2102252921.6720212
SANTANDER VALE 3 FIC AÇÕES,09.130.395/0001-11,0.025,1000,0.0,Eduardo Alves de Castro,4,119,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22406551.7,2019-01-31 00:00:00,-1558577.75,-3206917.32,-5781576.25,29041408.6,27438126.83,23343642.63,-0.163995867627,0.09202783743,0.360618824329,0.49665835161399996,0.41913575980300005,0.392160789515,-0.19548346601199998,0.027658591958000002,0.19396941827,-0.393397677235,-0.057866239184,-0.11862996060400001,-0.136565043903,-0.061628772899999996,0.20674350441400002,94.0,2102252921.6720212
SANTANDER VINTAGE FIC RENDA FIXA CRÉDITO PRIVADO LP,08.545.860/0001-12,0.004,50000,0.0,Eduardo Alves de Castro,1,117,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1861373372.13,2019-01-31 00:00:00,-102913495.57,17509492.6,480675691.22,1888976599.88,1888261320.63,1588030753.09,0.031573355458,0.062430793261000005,0.16882295375599998,0.000429431278,0.0006166847369999999,0.001580804102,8.5757072e-05,-0.0019384522109999998,0.002173547697,-0.19782845415099998,-0.087463283353,-0.310425831177,0.059004179181,-0.091225817069,0.014947633841,94.0,2102252921.6720212
SANTANDER VIP FI CAMBIAL,10.362.043/0001-70,0.005,50000,0.0,Eduardo Alves de Castro,1,115,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,239970496.87,2019-01-31 00:00:00,-62992499.0,4510665.95,-72651982.56,299161069.46,281026246.62,271732872.37,-0.015224233055000001,0.176553612833,0.198763829626,0.149312840408,0.15018204945400002,0.137058546407,-0.04671183144,0.11218436736099999,0.032114423567,-0.244626042663,0.026659536219,-0.280484955308,0.012206590669,0.022897002503000002,0.044888509709999996,94.0,2102252921.6720212
SANTANDER YIELD CLASSE A FIC RENDA FIXA,13.042.233/0001-07,0.004,10000,0.0,Eduardo Alves de Castro,1,88,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7614550.32,2019-01-31 00:00:00,-6802850.38,-187024563.59,-338292082.53,10056050.3,42455869.84,141103480.1,0.052196091159,0.08213552087,0.188072312507,0.03029621631,0.021476596559,0.015270035832,0.020708492773999998,0.017766275398,0.021422906447,-0.17720571845,-0.067758555744,-0.291176472427,0.079626914883,-0.07152108946,0.034196992591,94.0,2102252921.6720212
SANTANDER YIELD MASTER FIC RENDA FIXA CRÉDITO PRIVADO LP,13.198.960/0001-50,0.01,100000,0.0,Eduardo Alves de Castro,1,92,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2135950033.81,2019-01-31 00:00:00,-522572458.75,-1103894860.82,-1609760060.08,2347933851.55,2584410049.48,3006327585.61,0.028728817427,0.05658788171,0.15456100132199999,0.00038965703999999996,0.00052441679,0.0014854473609999998,-0.002758780958,-0.007781363762,-0.012088404737,-0.200672992182,-0.093306194904,-0.324687783611,0.056159641151,-0.09706872862,0.000685681407,94.0,2102252921.6720212
SANTANDER YIELD PREMIUM FIC RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,09.300.207/0001-56,0.006,100000,0.0,Eduardo Alves de Castro,1,130,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9706880915.74,2019-01-31 00:00:00,-1454654311.97,-1414208924.68,-1881160594.66,10347288401.26,10655886115.2,10295933091.69,0.029954551169,0.060645198836,0.16246853904599998,0.000242605532,0.000205824608,0.0014231960190000002,-0.001533047216,-0.003724046636,-0.004180867013,-0.19944725844,-0.089248877778,-0.316780245887,0.057385374892999996,-0.093011411494,0.008593219131,94.0,2102252921.6720212
SANTANDER YIELD VIP FIC RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,01.615.744/0001-83,0.003,300000,0.0,Eduardo Alves de Castro,1,260,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,14012336780.56,2019-01-31 00:00:00,-1526664312.75,-463310989.63,1666203690.61,14665910359.63,14877762783.73,12707223261.58,0.031431315402000004,0.063705691762,0.168964480489,0.000241686391,0.00020478395100000002,0.001421507239,-5.6282983e-05,-0.0006635537110000001,0.00231507443,-0.197970494207,-0.08618838485199999,-0.310284304444,0.058862139125999996,-0.089950918568,0.015089160574,94.0,2102252921.6720212
SCHRODER BR LONG & SHORT FIC MULTIMERCADO,09.017.048/0001-87,0.022000000000000002,500000,0.2,Daniel Celano da Silva Wanderley,4,136,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4822930.06,2019-01-31 00:00:00,-2165336.71,-4192583.01,-6735201.57,5376294.44,6672739.66,8559494.68,0.07602779486200001,0.061875243717000004,0.11089687775899999,0.040832115074999994,0.036616549452,0.032796695531,0.044540196477,-0.002494001756,-0.0557525283,-0.153374014747,-0.088018832897,-0.368351907174,0.10345861858599999,-0.09178136661399999,-0.042978442155999996,5.0,17107064.762000002
SCHRODER IBX PLUS FI AÇÕES,07.584.202/0001-77,0.032,500000,0.0,Daniel Celano da Silva Wanderley,4,160,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13103728.06,2019-01-31 00:00:00,-617296.78,-1450536.08,-3058665.07,11649463.3,12043782.56,11770635.66,0.21020316577700002,0.14970125362199999,0.46278413383999994,0.220295908676,0.20988672895000002,0.19733825852999998,0.17871556739199998,0.08533200815000001,0.29613472778100003,-0.019198643831999998,-0.00019282299199999998,-0.016464651093,0.2376339895,-0.003955356708,0.30890881392499997,5.0,17107064.762000002
SCHRODER TOTAL FI MULTIMERCADO,08.434.369/0001-14,0.022000000000000002,500000,0.2,Daniel Celano da Silva Wanderley,1,144,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4973163.7,2019-01-31 00:00:00,-101460.43,-932424.73,-3761020.02,5186871.95,5455635.82,6387158.27,0.028502274142,0.026734978515,0.11687673804599999,0.01266826618,0.015558660549,0.019511325643,-0.002985324243,-0.037634266957,-0.049772668012999996,-0.20089953546699998,-0.12315909809900001,-0.362372046887,0.055933097864999996,-0.126921631815,-0.036998581869,5.0,17107064.762000002
SCHRODER VALOR FI AÇÕES,07.163.133/0001-28,0.042,500000,0.0,Daniel Celano da Silva Wanderley,4,168,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21487065.53,2019-01-31 00:00:00,-555725.85,-2330521.34,-3394617.49,18931211.5,19538674.72,19357173.68,0.229241800255,0.117880992624,0.410638430399,0.25388347894700003,0.2301389815,0.215888232209,0.19775420187,0.053511747152,0.243989024339,-0.000160009354,-0.03201308399,-0.068610354535,0.256672623978,-0.035775617706,0.256763110483,5.0,17107064.762000002
SEIVAL FGS AGRESSIVO FIC MULTIMERCADO,11.301.137/0001-00,0.03,5000,0.2,Carlos Groehs Chaves,11,109,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,83613757.49,2019-01-31 00:00:00,4355857.44,5352449.57,8009182.19,76261166.93,71244851.62,62437294.61,0.10772948079700001,0.210755421194,0.34695159067,0.205274419076,0.227653386466,0.200317429921,0.076241882412,0.146386175722,0.18030218461099998,-0.121672328812,0.060861344580000004,-0.13229719426300002,0.13516030452,0.057098810864,0.193076270755,1.0,83613757.49
SELECTION FIC MULTIMERCADO,24.582.449/0001-73,0.0325,500,0.0,André Masetti,9,29,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,42907336.25,2019-01-31 00:00:00,3186197.81,33269662.21,32218001.5,42907680.94,30469604.55,18513261.2,0.030708776374,0.056942747098,0.169307175965,0.027592009860000002,0.028361674481,0.029321885194999998,-0.000778822012,-0.007426498374,0.0026577699059999998,-0.19869303323499998,-0.09295132951599999,-0.309941608968,0.058139600097,-0.096713863232,0.015431856049,8.0,544992558.06375
SELECTION FIC RENDA FIXA CRÉDITO PRIVADO LP,24.572.219/0001-23,0.0275,1000,0.0,André Masetti,9,29,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,54882148.12,2019-01-31 00:00:00,47241872.21,49989272.36,51356729.47,17064608.08,11275094.25,7345221.96,0.039715062305,0.074723753483,0.176236591644,0.002045099268,0.002159451655,0.002338897454,0.008227463919,0.010354508011000001,0.009587185585,-0.189686747304,-0.075170323131,-0.303012193289,0.06714588602800001,-0.07893285684700001,0.022361271728999998,8.0,544992558.06375
SELECTION RENDA VARIÁVEL FIC MULTIMERCADO,24.582.422/0001-80,0.04,500,0.0,André Masetti,11,29,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36522263.74,2019-01-31 00:00:00,3133804.28,24180042.64,31622641.45,27554416.89,25976411.26,14880745.58,0.237413624046,0.19404250434200002,0.456163284752,0.190959230751,0.17754927703900003,0.157443643998,0.205926025661,0.12967325887,0.289513878693,0.008011814437,0.044148427728000005,-0.023085500181,0.26484444777,0.040385894012000004,0.302287964837,8.0,544992558.06375
SELECT LIGHT FI RENDA FIXA CRÉDITO PRIVADO LP,25.274.966/0001-48,0.015,1000,0.1,Pedro Henrique Coury Mac Dowell,21,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,160929794.65,2019-01-31 00:00:00,36746923.68,62357608.74,127298207.46,144711551.6,124887809.44,89186119.1,0.033887477384000005,0.070811066433,0.191886546407,0.00106401216,0.001749290778,0.0028008853090000004,0.002399878999,0.00644182096,0.025237140348,-0.19551433222499998,-0.079083010181,-0.28736223852599996,0.061318301108,-0.082845543897,0.038011226492,1.0,160929794.65
SET CAPITAL FI AÇÕES,05.922.544/0001-24,0.023,5000,0.2,Leonardo Barros Abboud,4,179,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,36114162.05,2019-01-31 00:00:00,-584979.74,-155131.61,1301958.52,29810063.7,28908426.79,27367845.77,0.34497037518699997,0.23386872923,0.65773055606,0.186318404901,0.183902812032,0.19242966964400002,0.313482776802,0.169499483757,0.491081150001,0.115568565578,0.08397465261600001,0.178481771127,0.372401198911,0.0802121189,0.503855236145,1.0,36114162.05
SF2 TRÓPICO CASH FI MULTIMERCADO,17.899.612/0001-60,0.02,5000,0.2,Sérgio Junqueira Machado,2,51,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47416381.31,2019-01-31 00:00:00,-6908656.05,-9177275.28,-1816517.3,55739982.97,52986365.29,51914072.7,0.033801652666,0.06824810796200001,0.177593448863,0.001654876988,0.0014334755779999999,0.0018387777,0.002314054281,0.00387886249,0.010944042803000001,-0.19560015694299998,-0.081645968652,-0.301655336071,0.06123247639,-0.085408502368,0.023718128947,1.0,47416381.31
SHARP EQUITY VALUE INSTITUCIONAL FI AÇÕES,17.898.650/0001-07,0.031,20000,0.0,Ivan Guetta,24,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,69990797.71,2019-01-31 00:00:00,-259613.64,-6660283.76,-13684911.43,57832429.18,58112645.72,59146814.97,0.292915552201,0.22775746165000002,0.55645078973,0.172673814642,0.16326023036399998,0.146962721974,0.261427953816,0.163388216178,0.389801383671,0.063513742592,0.077863385036,0.077202004797,0.320346375925,0.07410085132,0.402575469815,2.0,150374986.78
SHARP IBOVESPA ATIVO FI AÇÕES,08.912.569/0001-35,0.037000000000000005,20000,0.0,Ivan Guetta,4,138,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,230759175.85,2019-01-31 00:00:00,61439718.68,78543072.32,65891666.26,162662379.94,145008431.01,123089331.94,0.261165697709,0.226715952747,0.5869899375709999,0.220142899256,0.209441587639,0.195012557714,0.22967809932400002,0.16234670727400002,0.42034053151199996,0.0317638881,0.076821876133,0.107741152638,0.28859652143200004,0.073059342417,0.433114617656,2.0,150374986.78
SICOOB DI FI RENDA FIXA REFERENCIADO DI,14.287.871/0001-42,0.01,0,0.0,Ricardo de Almeida Horta Barbosa,0,87,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,569055408.31,2019-02-01 00:00:00,51458814.01,130387300.8,280878477.56,544247400.93,507231647.93,405113421.02,0.026113398114,0.053012941251,0.143358049139,4.1521396e-05,9.7873681e-05,0.0012816265130000002,-0.005374200271,-0.011356304221,-0.02329135692,-0.20328841149500002,-0.096881135363,-0.33589073579400003,0.053544221838,-0.100643669079,-0.010517270776,1.0,569055408.31
SICREDI EXECUTIVE FIC RENDA FIXA CRÉDITO PRIVADO LP,21.170.347/0001-52,0.005,5000,0.0,Ricardo Green Sommer,1,39,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,74165498.01,2019-01-31 00:00:00,8011539.89,20595827.4,63893864.33,70036850.04,64455951.44,55417643.74,0.029663837663,0.060358239997999996,0.16033649753100002,0.000378019634,0.00037479936999999997,0.0014248013500000002,-0.001823760723,-0.0040110054740000005,-0.0063129085279999995,-0.199737971946,-0.089535836616,-0.318912287402,0.057094661386,-0.093298370332,0.006461177616,7.0,221986719.0671428
SICREDI IBOVESPA FI AÇÕES,06.051.151/0001-55,0.02,500,0.0,Daniel Celano da Silva Wanderley,4,88,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,41148436.46,2019-01-31 00:00:00,7885204.35,18901290.6,26225398.66,30835354.89,28640840.65,18682864.66,0.211753719414,0.161692404009,0.485183271135,0.22313772062,0.21120665661299998,0.197536539387,0.180266121029,0.09732315853699999,0.31853386507500003,-0.017648090195,0.011798327394999999,0.005934486201,0.23918454313800003,0.008035793679,0.33130795121900003,5.0,17107064.762000002
SICREDI INFLAÇÃO FIC RENDA FIXA LP,16.403.465/0001-23,0.006,10000,0.0,Ricardo Green Sommer,1,77,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,32570425.41,2019-01-31 00:00:00,13077013.06,17415329.83,25245417.03,17365367.09,18331202.97,13717933.11,0.137640353824,0.134380363613,0.28525318571700004,0.056885094495999995,0.053947867866000004,0.073788285433,0.10615275543899999,0.070011118141,0.118603779658,-0.091761455785,-0.015513713001,-0.19399559921600001,0.165071177548,-0.019276246717,0.131377865802,7.0,221986719.0671428
SICREDI INVEST PLUS FI RENDA FIXA CURTO PRAZO,01.627.516/0001-23,0.01,100,0.0,Ricardo Green Sommer,0,263,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,218730141.2,2019-02-01 00:00:00,10915253.36,5654746.71,60821998.04,217750684.59,207504586.19,187422119.58,0.025929698649,0.052941422613,0.141700327106,1.0852877e-05,6.7009247e-05,0.001230740636,-0.005557899736,-0.011427822859,-0.024949078952999998,-0.20347211095999998,-0.096952654001,-0.33754845782700005,0.053360522373,-0.100715187717,-0.012174992809,7.0,221986719.0671428
SICREDI PERFIL CLÁSSICO FI MULTIMERCADO LP,09.498.697/0001-47,0.015,2000,0.2,Beatriz Marzullo Neves,1,128,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,104738969.71,2019-01-31 00:00:00,-30733158.16,2554385.27,75817742.02,112135197.19,119891273.48,86059258.36,0.040590738076,0.06488885265000001,0.18114417135,0.014770221306,0.015032793499999999,0.017914494429000002,0.009103139691,0.000519607178,0.014494765291,-0.188811071533,-0.085005223964,-0.298104613583,0.0680215618,-0.08876775768,0.027268851435,2.0,56920118.44499999
SICREDI PERFORMANCE FIC RENDA FIXA LP,07.277.931/0001-80,0.004,5000,0.0,Ricardo Green Sommer,1,157,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,834520275.56,2019-01-31 00:00:00,22653237.33,59143040.54,262519849.41,808247024.39,782932882.24,694457433.76,0.029443606545,0.05976588043599999,0.159207822158,4.6568299e-05,0.000114981678,0.001329976121,-0.0020439918400000003,-0.004603365036,-0.007441583900999999,-0.199958203064,-0.090128196178,-0.320040962775,0.05687443026899999,-0.093890729894,0.005332502243000001,7.0,221986719.0671428
SICREDI PETROBRAS FI AÇÕES,08.336.054/0001-34,0.015,200,0.0,Ricardo Green Sommer,4,114,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26816604.54,2019-01-31 00:00:00,8911461.17,15873661.62,16326664.1,18735014.6,14710678.33,9779636.38,0.324400303482,0.313030547441,0.582968231168,0.43397776450000003,0.513179454743,0.441368782567,0.29291270509699996,0.248661301969,0.416318825109,0.094998493873,0.163136470827,0.103719446235,0.351831127206,0.159373937111,0.429092911252,7.0,221986719.0671428
