Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets,dbsc_1,agglomerative_1,hierarchy_1,kmeans_1,kmeans_2
SAFRA SELECTION FIC AÇÕES,06.234.360/0001-34,0.035,5000,0.0,Ricardo Daniel Gomes de Negreiros,4,176,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44446359.27,2019-01-31 00:00:00,-1939166.06,-6604701.7,-1676503.87,37471346.51,40188353.49,43405771.22,0.274048350239,0.096260191895,0.322610855768,0.2201533014,0.209096150106,0.20264460612799998,0.24256075185400003,0.031890946423,0.155961449709,0.04464654063,-0.053633884719000005,-0.156637929165,0.301479173963,-0.05739641843500001,0.16873553585200002,65.0,909562369.4773846,1,6,1,3,6
SAFRA SETORIAL BANCOS FIC AÇÕES,02.097.249/0001-92,0.035,10000,0.0,Ricardo Daniel Gomes de Negreiros,4,255,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,54725681.11,2019-01-31 00:00:00,6808682.73,14059012.49,16593872.81,39344705.98,36308315.3,30069534.57,0.413765830832,0.239520194344,0.666896462862,0.278699297642,0.274999813172,0.25571412261300003,0.382278232447,0.17515094887200003,0.500247056803,0.184364021223,0.08962611773000001,0.187647677929,0.441196654555,0.085863584014,0.513021142947,65.0,909562369.4773846,1,0,1,3,3
SAFRA SMALL CAP FIC AÇÕES,05.857.973/0001-65,0.035,5000,0.0,Ricardo Daniel Gomes de Negreiros,4,184,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,113002431.43,2019-01-31 00:00:00,-29662165.42,-24162528.14,66500504.59,106974556.32,124596890.68,93103417.15,0.184600193197,0.052092631799,0.483891796862,0.202036974537,0.19649055779199998,0.190013051795,0.153112594812,-0.012276613674,0.317242390802,-0.044801616410999986,-0.09780144481599999,0.0046430119280000005,0.212031016921,-0.101563978532,0.330016476946,65.0,909562369.4773846,1,6,1,3,6
SAFRA SOBERANO INSTITUCIONAL FIC RENDA FIXA SIMPLES,08.935.364/0001-75,0.003,1000,0.0,Ricardo Daniel Gomes de Negreiros,0,136,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1141897507.31,2019-02-01 00:00:00,393457882.49,583524055.09,438351989.34,1149917665.76,860166369.85,687593175.83,0.029722412138,0.060532494981,0.159212975621,1.3700006e-05,6.6075826e-05,0.001261458445,-0.0017651862469999996,-0.003836750491,-0.007436430439,-0.199679397471,-0.089361581633,-0.320035809313,0.057153235861,-0.093124115349,0.005337655705,65.0,909562369.4773846,0,1,4,2,2
SAFRA SOBERANO REGIME PRÓPRIO FIC RENDA FIXA REFERENCIADO DI,10.347.195/0001-02,0.0015,50000,0.0,Ricardo Daniel Gomes de Negreiros,0,117,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1424556225.66,2019-02-01 00:00:00,523620295.69,741110510.58,544185074.41,1353763332.65,1026335368.68,856638537.87,0.030572839876999998,0.06231612744100001,0.16311704440900002,9.156788e-06,6.4770476e-05,0.001261125529,-0.000914758508,-0.002053118031,-0.00353236165,-0.198828969732,-0.087577949173,-0.316131740524,0.058003663601000004,-0.091340482889,0.009241724494,65.0,909562369.4773846,0,1,4,2,2
SAFRA TOP FIC RENDA FIXA LP,12.483.978/0001-30,0.015,20000,0.0,Ricardo Daniel Gomes de Negreiros,1,95,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2130142074.11,2019-01-31 00:00:00,-75682283.97,-165329831.57,-136523830.52,2003164116.66,2092913949.64,2168948910.32,0.049736193854,0.073489854219,0.17896441011199998,0.017379474954,0.023183563646,0.022626637942,0.018248595469,0.009120608747,0.012315004053,-0.17966561575499998,-0.076404222395,-0.300284374821,0.077167017578,-0.080166756111,0.025089090197,65.0,909562369.4773846,0,1,4,2,2
SAFRA TOP MAX FIC RENDA FIXA LP,18.033.470/0001-17,0.01,300000,0.0,Ricardo Daniel Gomes de Negreiros,1,66,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4407162515.52,2019-01-31 00:00:00,-111110949.72,-63927541.27,476061084.79,4045110202.47,4227983434.27,4218265783.83,0.052417273853000004,0.078983021725,0.191068335836,0.017375945994,0.023179031527999997,0.022620978202,0.020929675467000003,0.014613776253,0.024418929777,-0.17698453575599998,-0.070911054889,-0.288180449097,0.079848097576,-0.07467358860500001,0.037193015921,65.0,909562369.4773846,0,1,4,2,2
SAFRA TOP PREMIUM FIC RENDA FIXA LP,17.955.613/0001-85,0.005,5000000,0.0,Ricardo Daniel Gomes de Negreiros,1,66,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5681287770.92,2019-01-31 00:00:00,-355187208.02,-261097528.4,-100553380.2,5377435680.55,5606574109.33,5680205978.09,0.055101167341000006,0.084493283926,0.203267811622,0.017373662046,0.023176662804000003,0.022617357263,0.023613568956000003,0.020124038453,0.036618405563,-0.174300642268,-0.06540079268799999,-0.27598097331099997,0.082531991064,-0.069163326404,0.049392491706,65.0,909562369.4773846,0,1,4,2,2
SAFRA VALE DO RIO DOCE FI AÇÕES,04.895.099/0001-98,0.015,5000,0.0,Ricardo Daniel Gomes de Negreiros,4,203,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50541220.13,2019-01-31 00:00:00,-3806822.64,-9499848.43,-40666471.5,60943382.72,60848642.36,54879307.39,-0.154658053328,0.10871970504799999,0.39426405339500004,0.49381362044699995,0.4160445266890001,0.38860132148599996,-0.186145651713,0.044350459576000006,0.227614647336,-0.384059862937,-0.041174371566000005,-0.08498473153799999,-0.127227229604,-0.044936905282,0.24038873348,65.0,909562369.4773846,-1,6,1,0,6
SAFRA VALE DO RIO DOCE FIC AÇÕES,07.470.234/0001-41,0.03,5000,0.0,Ricardo Daniel Gomes de Negreiros,4,160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40607739.43,2019-01-31 00:00:00,-3250536.35,-5713690.79,-33628390.42,48975827.35,49178969.03,43846941.41,-0.16149531373999998,0.090171939752,0.347087535374,0.493452788021,0.415714460424,0.388200235798,-0.192982912126,0.02580269428,0.180438129315,-0.390897123349,-0.059722136862,-0.132161249559,-0.13406449001700002,-0.063484670578,0.193212215459,65.0,909562369.4773846,-1,6,1,0,6
SAGA SNAKE FI MULTIMERCADO,13.001.213/0001-80,0.016200000000000003,1000,0.0,Carlos Augusto Rodrigues de Carvalho Júnior,1,94,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,30019166.53,2019-01-31 00:00:00,-66376163.86,-74344677.55,-111875062.43,71362145.77,85208463.7,97954412.89,0.029633916958,0.060969161419,0.164005305688,0.000756623589,0.000746423483,0.001555725006,-0.001853681427,-0.003400084053,-0.002644100371,-0.199767892651,-0.08892491519500001,-0.315243479245,0.057064740681999994,-0.092687448911,0.010129985773,3.0,117282765.85333335,0,2,2,0,1
SAGA TOP FIC MULTIMERCADO,13.503.226/0001-57,0.025,50000,0.2,Carlos Augusto Rodrigues de Carvalho Júnior,5,92,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314165708.67,2019-01-31 00:00:00,77838636.73,136504588.28,273409569.54,247698626.48,221243747.05,148312178.65,0.057143173371,0.116476352948,0.184661410302,0.016075757790000002,0.016315857224000002,0.025300476396,0.025655574986,0.052107107476,0.018012004241999998,-0.17225863623799995,-0.033417723666,-0.294587374632,0.08457399709499999,-0.037180257382,0.030786090386,3.0,117282765.85333335,0,2,2,0,1
SAMBA THETA FI MULTIMERCADO,23.799.268/0001-30,0.03,5000,0.2,Vladimir Joelsas Timerman,4,29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42742716.08,2019-01-31 00:00:00,-4981453.23,-6626423.77,28851431.82,43743226.77,45593016.45,32184677.09,0.102973039263,0.119153853933,0.269504779402,0.032582697397999995,0.030216083179,0.022806150759999998,0.071485440878,0.054784608461,0.102855373343,-0.126428770346,-0.030740222681,-0.209744005531,0.130403862986,-0.034502756397000005,0.115629459487,1.0,42742716.08,0,2,2,0,1
SANTA FÉ AQUARIUS FI MULTIMERCADO,04.621.018/0001-61,0.04,1000,0.2,Paulo Battistella Bueno,24,208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25950622.58,2019-01-31 00:00:00,-3241324.26,-4646833.76,1042903.45,25001281.2,26168110.24,23731411.59,0.12190694716600001,0.107015459527,0.333093379362,0.090328056324,0.082053089432,0.076152979771,0.090419348781,0.042646214053999994,0.166443973302,-0.10749486244300001,-0.042878617087000005,-0.146155405572,0.14933777089000003,-0.046641150804000005,0.179218059446,1.0,25950622.58,0,2,2,0,1
SANTANDER ALOCAÇÃO FIC MULTIMERCADO,07.645.498/0001-99,0.03,10000,0.2,Eduardo Alves de Castro,22,157,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2257973247.28,2019-01-31 00:00:00,810146704.19,1355930231.71,2031741636.53,1693600210.85,1409263626.29,877516082.6,0.043273379180999993,0.070082197811,0.201118405876,0.024638671579,0.025680824774,0.034341729889,0.011785780795,0.005712952339,0.034468999816999996,-0.186128430428,-0.079811878803,-0.278130379057,0.07070420290400001,-0.083574412519,0.047243085961,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER BÔNUS FIC RENDA FIXA REFERENCIADO DI,22.235.718/0001-08,0.016,5000,0.0,Eduardo Alves de Castro,0,42,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167619691.85,2019-02-01 00:00:00,-20963257.27,-39631154.26,-40835717.21,178698600.44,184312996.88,192696377.27,0.02305222002,0.047013977422,0.130430927684,5.0066947e-05,7.816336599999999e-05,0.0012823074740000002,-0.008435378365000001,-0.017355268049999997,-0.036218478375,-0.206349589589,-0.10288009919199999,-0.348817857249,0.050483043744,-0.106642632908,-0.023444392231,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER CASH BLUE FI RENDA FIXA REFERENCIADO DI,10.565.506/0001-00,0.004,0,0.0,Eduardo Alves de Castro,0,112,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2227156650.27,2019-02-01 00:00:00,1108274697.45,729787430.39,891246889.51,2185946253.24,1706823707.77,1609174512.02,0.029445878163,0.059870110943,0.158676427234,1.0604973e-05,0.000136971339,0.0012905565899999998,-0.002041720222,-0.004499134529,-0.007972978825,-0.199955931446,-0.090023965671,-0.32057235769899994,0.056876701886,-0.093786499387,0.004801107319,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER CASH GREEN FI RENDA FIXA REFERENCIADO DI,10.565.542/0001-65,0.004,0,0.0,Eduardo Alves de Castro,0,112,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295787098.45,2019-02-01 00:00:00,-36100241.84,-151243986.6,65775381.23,379884806.83,383435590.58,305722079.88,0.029287261768,0.059746618552,0.156622391311,1.9037511e-05,0.000278171124,0.0012511934929999998,-0.002200336617,-0.00462262692,-0.010027014748,-0.200114547841,-0.090147458062,-0.322626393622,0.056718085492000005,-0.093909991778,0.002747071396,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER CENTRUM MIX VAN GOGH FIC RENDA FIXA,00.222.725/0001-24,0.018000000000000002,10000,0.0,Eduardo Alves de Castro,1,291,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212857451.74,2019-01-31 00:00:00,-34596992.71,-64222000.66,-117128298.67,226119164.81,240309091.93,261229677.54,0.026870300769,0.047212370634,0.133574039932,0.002967594137,0.002871229949,0.004309251892,-0.004617297617,-0.017156874839,-0.033075366127,-0.20253150883999999,-0.102681705981,-0.34567474500100004,0.054301124491999996,-0.106444239697,-0.020301279983,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER CLASSIC FIC RENDA FIXA REFERENCIADO DI,03.235.471/0001-77,0.05,1,0.0,Eduardo Alves de Castro,0,234,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,518634205.5,2019-02-01 00:00:00,-120735933.11,-306757436.92,-1293587601.31,574753020.32,644280737.98,900567431.09,0.005951855255,0.011855871695,0.056015271855,4.664409399999999e-05,0.000120799044,0.0012868232460000002,-0.02553574313,-0.052513373777,-0.110634134204,-0.22344995435400003,-0.13803820491899998,-0.4232335130780001,0.033382678978,-0.141800738635,-0.09786004806,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER CORPORATE FIC RENDA FIXA REFERENCIADO DI,03.069.104/0001-40,0.002,2500000,0.0,Eduardo Alves de Castro,0,233,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7103926593.54,2019-02-01 00:00:00,133480020.03,-131260366.3,317528276.84,7066908042.37,6977754968.45,6690216069.46,0.031340979747,0.063667729221,0.16733821188,0.000136172298,0.00013139243200000001,0.001329450542,-0.000146618638,-0.0007015162510000001,0.00068880582,-0.19806082986200002,-0.086226347393,-0.311910573054,0.058771803471,-0.089988881109,0.013462891964,94.0,2102252921.6720207,0,5,4,2,8
SANTANDER DIVERSIFICAÇÃO FIC MULTIMERCADO,11.714.770/0001-12,0.029,25000,0.2,Eduardo Alves de Castro,22,105,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151104152.95,2019-01-31 00:00:00,4487682.98,5810723.98,17859740.03,144318661.36,137700008.64,129545621.33,0.044142403392000006,0.097541234594,0.21835340312600002,0.028034962091999998,0.025293819566000002,0.022888985303,0.012654805007,0.033171989122,0.051703997067,-0.185259406217,-0.05235284202,-0.260895381807,0.071573227116,-0.056115375736,0.064478083211,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER DIVERSIFICAÇÃO GLOBAL VAN GOGH FIC MULTIMERCADO,18.598.908/0001-04,0.02,10000,0.2,Eduardo Alves de Castro,8,60,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62785203.06,2019-01-31 00:00:00,-3190001.72,8687581.65,-315941.22,72085613.99,64253202.68,57250167.82,0.011125704194,0.036054934758,0.150541244884,0.019319805501,0.020400704212,0.018842686609,-0.020361894191,-0.028314310713999997,-0.016108161175,-0.218276105414,-0.113839141856,-0.328707540049,0.038556527918,-0.11760167557199999,-0.0033340750319999996,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER DIVIDENDOS FIC AÇÕES,03.396.639/0001-26,0.04,1000,0.0,Eduardo Alves de Castro,4,232,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,27156551.92,2019-01-31 00:00:00,-1399803.42,-4060929.68,-8189972.82,23369063.95,24314134.15,25578770.28,0.262077516824,0.147620889954,0.34583648994800004,0.19636394608899999,0.191599063366,0.20029435096999998,0.23058991843899998,0.08325164448200001,0.179187083889,0.032675707214999995,-0.0022731866600000004,-0.133412294985,0.289508340548,-0.006035720376000001,0.191961170033,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER DIVIDENDOS TOP FI AÇÕES,13.455.136/0001-38,0.004,2000000,0.0,Eduardo Alves de Castro,4,87,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,44531396.77,2019-01-31 00:00:00,4525353.91,852869.0,-1771719.2,33002347.86,33912261.19,34131816.75,0.28552163557599997,0.19122211898100006,0.450330370554,0.196172182829,0.191439174503,0.200098985064,0.25403403719100004,0.126852873509,0.28368096449499997,0.056119825967,0.041328042366999995,-0.028918414378999998,0.3129524593,0.037565508651,0.296455050639,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER DIVIDENDOS VIP FIC AÇÕES,13.455.174/0001-90,0.015,25000,0.0,Eduardo Alves de Castro,4,87,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,27731199.78,2019-01-31 00:00:00,6399358.77,6069713.79,8609187.85,18393997.04,18122897.78,16684850.4,0.278448931021,0.178149735328,0.417558744086,0.19621130716899998,0.191449626683,0.200176562219,0.24696133263599998,0.113780489856,0.250909338027,0.049047121412,0.028255658714,-0.06169004084699999,0.305879754745,0.024493124998,0.263683424171,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER ESTRUTURADO 5 FI MULTIMERCADO,11.714.787/0001-70,0.025,5000,0.0,Eduardo Alves de Castro,0,104,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32650847.09,2019-01-31 00:00:00,-8664730.08,-16402773.26,-29132552.7,35952335.29,41619251.26,46879173.41,0.018132028367,0.014330348833,0.045669424023000005,2.5737061e-05,0.049779659633,0.049797664606,-0.013355570018,-0.050038896639,-0.120979982037,-0.211269781242,-0.135563727781,-0.433579360911,0.04556285209099999,-0.139326261497,-0.10820589589299999,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER ESTRUTURADO I FI MULTIMERCADO,10.361.876/0001-17,0.021,5000,0.0,Eduardo Alves de Castro,0,116,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112724757.87,2019-01-31 00:00:00,-48066510.49,-49040576.16,-40133178.14,149500769.43,154482452.61,152567845.57,-0.003070996706,0.030444420816000007,0.068716703902,0.032957274783,0.024638080866,0.046503747665,-0.034558595091000004,-0.033924824657,-0.097932702157,-0.23247280631499997,-0.119449655798,-0.41053208103100003,0.024359827017,-0.123212189514,-0.085158616013,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER ETHICAL FIC AÇÕES,04.616.277/0001-02,0.03,100,0.0,Eduardo Alves de Castro,4,206,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38956514.2,2019-01-31 00:00:00,-1308135.12,-2459760.02,-11363892.64,34673301.77,35602165.89,36899975.59,0.191733958044,0.077080385812,0.263801322542,0.194133142837,0.18313582982,0.171055392622,0.160246359659,0.01271114034,0.097151916483,-0.037667851565,-0.07281369080200001,-0.21544746239100002,0.219164781768,-0.076576224518,0.109926002627,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER EXCELLENCE FIC MULTIMERCADO CRÉDITO PRIVADO LP,17.803.780/0001-00,0.004,50000,0.0,Eduardo Alves de Castro,1,67,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,140836295.45,2019-01-31 00:00:00,-62820002.72,-257865323.23,-256667996.74,163391799.67,242308079.7,275102595.39,0.032385950583,0.055610904074999995,0.17105512859299998,0.0011888548390000002,0.0031673765480000004,0.0033711479969999996,0.000898352198,-0.008758341397,0.0044057225339999995,-0.197015859026,-0.09428317253900001,-0.30819365634,0.059816774307000005,-0.09804570625499999,0.017179808677999998,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER EXTRA PLUS FIC RENDA FIXA REFERENCIADO DI,67.369.363/0001-70,0.02,1000,0.0,Eduardo Alves de Castro,0,324,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200799048.73,2019-02-01 00:00:00,-18287483.03,-21878738.52,-10411927.39,212894062.23,212906975.89,211325411.65,0.021146757399,0.042789055768,0.121401347876,8.83859e-06,5.3978346000000004e-05,0.0012771320800000002,-0.010340840986,-0.021580189705,-0.045248058183000005,-0.20825505221,-0.107105020846,-0.357847437057,0.048577581123,-0.110867554562,-0.032473972039,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER FIC AÇÕES I,47.179.288/0001-77,0.04,200,0.0,Eduardo Alves de Castro,4,401,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94081435.19,2019-01-31 00:00:00,8555642.67,14359285.59,18941841.46,76319544.81,74394254.82,67717155.08,0.19497777906599997,0.092543477939,0.355606049834,0.22798126931499998,0.21533617305999997,0.201025380218,0.16349018068100002,0.028174232467,0.188956643775,-0.034424030543,-0.057350598674999996,-0.123642735099,0.22240860279,-0.061113132391,0.201730729919,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER FIC CAMBIAL,02.543.933/0001-50,0.025,1000,0.0,Eduardo Alves de Castro,1,169,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,55141288.2,2019-01-31 00:00:00,-22150618.5,8813617.56,940761.21,71610096.65,62614941.07,53562772.27,-0.025256076042000003,0.152678997391,0.15015164932699998,0.14940478645,0.15028148032900002,0.13716068288,-0.056743674428,0.08830975191899999,-0.016497756732,-0.254657885651,0.002784920777,-0.329097135606,0.002174747681,-0.000977612939,-0.003723670588,94.0,2102252921.6720207,-1,4,4,4,4
SANTANDER FIC RENDA FIXA REFERENCIADO DI,07.907.396/0001-02,0.0015,1000000,0.0,Eduardo Alves de Castro,0,152,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21567710109.47,2019-02-01 00:00:00,-537995148.75,-24818900.7,487387069.19,21041493003.57,20728961210.02,19907182058.85,0.031599563739,0.064203905121,0.168501971495,0.00013612212,0.00013145939899999998,0.00132917677,0.000111965354,-0.00016534035100000002,0.001852565436,-0.19780224587,-0.08569017149300001,-0.31074681343800004,0.059030387462,-0.08945270520899999,0.014626651579,94.0,2102252921.6720207,-1,5,4,1,8
SANTANDER FIC RENDA FIXA SIMPLES,22.918.245/0001-35,0.022,100,0.0,Eduardo Alves de Castro,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40582886.92,2019-02-01 00:00:00,2024085.9,5056802.29,9824603.44,39604692.91,37856414.34,34124262.73,0.020040420985,0.040232209856,0.11661877823200001,1.0747686e-05,0.000124400684,0.001298713348,-0.0114471774,-0.024137035616,-0.050030627827000004,-0.209361388624,-0.109661866758,-0.36263000670100004,0.047471244708,-0.113424400474,-0.037256541684,94.0,2102252921.6720207,0,1,4,2,2
SANTANDER FI RENDA FIXA CRÉDITO PRIVADO LP,09.577.500/0001-65,0.001,20000000,0.2,Eduardo Alves de Castro,1,96,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3206104615.98,2019-01-31 00:00:00,-483803443.58,-588961483.97,-1032698284.85,3424396159.93,3532224855.57,3725481804.32,0.033134678449,0.065655000243,0.17594962455200003,0.000428969807,0.000616610826,0.001580963799,0.0016470800640000002,0.00128575477,0.009300218493,-0.19626713116,-0.084239076372,-0.303299160381,0.060565502173,-0.088001610088,0.022074304636,94.0,2102252921.6720207,-1,1,4,2,2
SANTANDER FI RENDA FIXA REFERENCIADO DI,01.630.558/0001-13,0.0005,20000000,0.0,Eduardo Alves de Castro,0,258,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44568516940.05,2019-02-01 00:00:00,1908329881.54,26139111557.21,29788291176.78,42632181545.45,33133165965.92,23339683194.74,0.032116127921,0.065352284616,0.17259005176999995,0.00013606320599999998,0.000136377124,0.0014340347539999999,0.000628529536,0.0009830391439999999,0.005940645711,-0.19728568168699998,-0.08454179199800001,-0.306658733163,0.05954695164500001,-0.08830432571399999,0.018714731854,94.0,2102252921.6720207,-1,8,3,1,5
SANTANDER FI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO,02.224.382/0001-62,0.0005,20000000,0.0,Eduardo Alves de Castro,1,254,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15161179337.25,2019-01-31 00:00:00,-1496565760.93,-308501254.53,2368134077.78,15549278001.96,15738722951.94,13519010554.0,0.032723337154,0.066374107103,0.174878494214,0.00024067646400000001,0.000204788459,0.0014272972199999999,0.001235738769,0.002004861631,0.008229088155,-0.19667847245499998,-0.083519969511,-0.304370290719,0.060154160878,-0.08728250322699999,0.021003174298999998,94.0,2102252921.6720207,-1,5,4,1,8
SANTANDER GLOBAL FIC MULTIMERCADO,17.804.757/0001-30,0.018000000000000002,10000,0.2,Eduardo Alves de Castro,8,64,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,232507737.36,2019-01-31 00:00:00,605317.75,21313854.76,-28414110.73,256125549.54,238353629.28,216184421.36,0.007934638921000001,0.037527509439999995,0.15992723800300002,0.025435290732,0.023137367091,0.021248562428000002,-0.023552959463999996,-0.026841736033,-0.006722168057,-0.221467170687,-0.112366567174,-0.319321546931,0.035365462645,-0.11612910089000002,0.006051918087000001,94.0,2102252921.6720207,0,2,2,0,1
SANTANDER IBOVESPA ATIVO FIC AÇÕES,02.832.973/0001-12,0.026,1000,0.0,Eduardo Alves de Castro,4,242,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,177590786.07,2019-01-31 00:00:00,51593264.0,91881047.14,104509410.75,120577038.95,107887527.14,82185476.71,0.202896864276,0.107363192127,0.392975727156,0.227612657144,0.214984010372,0.200780228247,0.171409265891,0.042993946654000005,0.226326321097,-0.026504945333,-0.042530884486999994,-0.08627305777699999,0.230327688,-0.046293418203,0.239100407241,94.0,2102252921.6720207,1,6,1,3,6
SANTANDER IBOVESPA ATIVO INSTITUCIONAL FI AÇÕES,01.699.688/0001-02,0.0075,50000,0.0,Eduardo Alves de Castro,4,262,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,399200296.4,2019-01-31 00:00:00,83180957.88,146390678.89,201545080.06,280884348.64,263437091.15,206041735.96,0.21434752442,0.128691325187,0.44756522455,0.22775291316100002,0.21514599800099998,0.20086684393,0.182859926035,0.064322079714,0.280915818491,-0.015054285189,-0.021202751427000004,-0.031683560383,0.24177834814399998,-0.024965285142999998,0.293689904635,94.0,2102252921.6720207,1,6,1,3,6
